Chrom,Start,End,Marker,Pos,GWR-100-104,GWR-100-108,GWR-100-11,GWR-100-110,GWR-100-113,GWR-100-117,GWR-100-119,GWR-100-121,GWR-100-126,GWR-100-132,GWR-100-135,GWR-100-139,GWR-100-14,GWR-100-149,GWR-100-150,GWR-100-151,GWR-100-152,GWR-100-156,GWR-100-172,GWR-100-175,GWR-100-182,GWR-100-185,GWR-100-187,GWR-100-19,GWR-100-193,GWR-100-199,GWR-100-20,GWR-100-203,GWR-100-21,GWR-100-210,GWR-100-211,GWR-100-212,GWR-100-215,GWR-100-217A,GWR-100-221,GWR-100-222,GWR-100-227,GWR-100-240,GWR-100-245,GWR-100-250,GWR-100-252,GWR-100-255,GWR-100-258,GWR-100-262,GWR-100-27,GWR-100-273,GWR-100-275,GWR-100-276,GWR-100-277,GWR-100-28,GWR-100-283,GWR-100-284,GWR-100-286,GWR-100-30,GWR-100-304,GWR-100-308,GWR-100-309,GWR-100-313,GWR-100-315,GWR-100-320,GWR-100-321,GWR-100-329,GWR-100-33,GWR-100-343,GWR-100-345,GWR-100-346,GWR-100-349,GWR-100-350,GWR-100-352,GWR-100-364,GWR-100-369,GWR-100-370,GWR-100-372,GWR-100-374,GWR-100-379,GWR-100-385,GWR-100-386,GWR-100-387,GWR-100-39,GWR-100-392,GWR-100-394,GWR-100-4,GWR-100-400,GWR-100-401,GWR-100-402,GWR-100-415,GWR-100-428,GWR-100-433,GWR-100-439,GWR-100-442,GWR-100-443,GWR-100-445,GWR-100-447,GWR-100-450,GWR-100-457,GWR-100-458,GWR-100-459,GWR-100-462,GWR-100-465,GWR-100-466,GWR-100-467,GWR-100-477,GWR-100-478,GWR-100-479,GWR-100-480,GWR-100-481,GWR-100-483,GWR-100-488,GWR-100-49,GWR-100-492,GWR-100-497,GWR-100-504,GWR-100-53,GWR-100-54,GWR-100-69,GWR-100-73,GWR-100-76,GWR-100-84,GWR-100-90,GWR-100-91,GWR-100-92,GWR-100-95,GWR-100-96,GWR-100-99,IFG-100-462,XXX-100-105,XXX-100-110,XXX-100-114,XXX-100-115,XXX-100-116,XXX-100-117,XXX-100-118,XXX-100-124,XXX-100-128,XXX-100-129,XXX-100-133,XXX-100-137,XXX-100-149,XXX-100-155,XXX-100-158,XXX-100-165,XXX-100-170,XXX-100-173,XXX-100-175,XXX-100-186,XXX-100-2,XXX-100-20,XXX-100-232,XXX-100-237,XXX-100-242,XXX-100-249,XXX-100-25,XXX-100-32,XXX-100-33,XXX-100-39,XXX-100-47,XXX-100-58,XXX-100-59,XXX-100-60,XXX-100-62,XXX-100-65,XXX-100-66,XXX-100-70,XXX-100-71,XXX-100-73,XXX-100-80,XXX-100-82,XXX-100-93
Chr01,1351,1400,01_1351_1400,Chr01_19216664_20661429,A,B,A,A,NA,A,B,B,NA,B,B,A,B,B,A,A,A,B,NA,B,A,B,A,NA,A,NA,A,B,A,A,B,A,A,B,A,A,A,NA,A,A,B,NA,A,A,NA,A,A,B,B,A,B,A,A,B,NA,NA,A,B,B,B,B,A,NA,B,NA,B,A,B,B,A,NA,A,A,A,NA,A,A,B,B,A,A,NA,B,B,B,A,A,B,A,A,B,NA,B,NA,B,B,B,B,A,A,B,NA,B,B,B,B,NA,NA,B,A,B,B,B,B,NA,A,A,B,A,B,B,NA,A,A,B,A,A,B,A,B,B,NA,B,NA,B,A,B,A,A,A,B,NA,B,B,B,B,A,B,B,A,B,NA,NA,B,NA,A,NA,A,A,A,A,B,B,NA,B,NA,A,A
Chr01,1401,1450,01_1401_1450,Chr01_20662914_21251875,A,B,A,A,NA,A,B,B,NA,B,B,A,B,B,A,A,A,B,NA,B,A,B,A,NA,A,NA,A,B,A,A,B,A,A,B,A,A,A,NA,A,A,B,NA,A,A,NA,A,A,B,B,A,B,A,A,B,NA,NA,A,B,B,B,B,A,NA,B,NA,B,A,B,B,A,NA,A,A,A,NA,A,A,B,B,A,A,NA,B,B,B,A,A,B,A,A,B,NA,B,NA,B,B,B,B,A,A,B,NA,B,B,B,B,NA,NA,B,NA,B,B,B,B,NA,A,A,B,A,B,B,NA,A,A,B,A,A,B,A,B,B,NA,B,A,B,A,B,A,A,A,B,NA,B,B,B,B,A,B,B,A,B,B,NA,B,A,A,NA,A,A,A,A,B,B,NA,B,NA,A,A
Chr01,1451,1500,01_1451_1500,Chr01_21488110_22523058,B,B,NA,A,NA,A,B,B,NA,NA,B,A,B,B,NA,A,A,B,NA,B,A,B,A,NA,NA,NA,A,B,A,A,B,A,A,B,B,NA,A,NA,A,A,NA,NA,A,A,B,A,A,B,B,A,B,A,A,B,NA,NA,A,B,B,B,B,A,NA,B,NA,B,A,B,NA,A,NA,NA,A,A,NA,A,A,B,B,NA,A,NA,B,B,B,NA,A,NA,B,A,B,NA,NA,NA,B,A,B,B,A,A,B,A,B,B,B,B,NA,NA,NA,B,NA,B,B,B,NA,NA,NA,B,A,B,B,NA,A,A,B,A,A,B,NA,NA,NA,NA,B,A,B,A,B,A,A,A,B,A,B,B,B,B,A,B,NA,A,A,B,NA,NA,A,NA,NA,A,A,A,A,B,B,NA,B,NA,A,A
Chr01,1501,1550,01_1501_1550,Chr01_22523377_25610270,B,B,B,NA,NA,A,B,B,NA,A,B,NA,B,B,NA,NA,A,B,NA,B,A,B,A,NA,NA,NA,A,B,A,A,NA,A,A,B,B,B,A,NA,A,A,B,NA,A,A,B,A,A,B,B,A,B,A,NA,B,NA,NA,NA,B,B,B,B,A,NA,NA,NA,B,A,B,A,NA,NA,NA,A,A,NA,A,A,NA,NA,NA,NA,NA,B,B,B,B,NA,A,B,A,NA,NA,NA,NA,B,A,B,NA,A,NA,B,NA,B,NA,B,B,NA,NA,NA,B,A,B,NA,B,NA,B,B,B,A,B,NA,NA,NA,NA,NA,A,A,B,B,A,A,NA,NA,NA,NA,A,B,A,A,NA,NA,A,B,B,B,B,A,B,A,A,A,B,NA,A,A,NA,NA,A,A,A,NA,B,NA,NA,NA,NA,NA,A
Chr01,1551,1600,01_1551_1600,Chr01_25623775_25991881,B,B,B,B,NA,A,B,B,NA,A,B,A,B,B,NA,B,A,B,NA,B,A,B,A,NA,NA,NA,A,B,A,A,A,A,A,B,B,B,A,NA,A,A,B,NA,A,A,B,A,A,B,NA,A,A,A,B,B,NA,A,B,B,B,NA,B,A,NA,A,NA,B,A,A,A,B,NA,A,A,A,A,A,A,A,A,NA,B,NA,B,B,B,B,NA,A,B,A,A,NA,B,NA,B,A,B,A,A,B,B,NA,B,NA,B,B,NA,NA,NA,B,A,B,A,B,NA,B,B,B,A,B,NA,NA,B,B,A,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B,A,A,B,B,B,B,A,B,A,A,A,B,NA,A,A,A,NA,A,A,A,B,A,A,NA,A,NA,B,A
Chr01,1601,1650,01_1601_1650,Chr01_26001089_26286066,B,B,B,B,NA,A,B,B,NA,A,NA,A,B,B,NA,B,A,B,NA,NA,A,B,A,NA,B,NA,A,B,A,A,A,A,A,B,B,B,NA,NA,A,A,B,NA,A,A,B,A,A,B,NA,A,A,A,B,B,NA,A,B,B,B,NA,B,A,NA,A,NA,B,A,A,A,B,NA,A,A,A,A,A,A,A,A,NA,B,NA,B,B,B,B,NA,NA,B,A,A,NA,B,NA,B,A,B,A,A,B,B,NA,B,NA,B,B,NA,NA,NA,B,A,B,A,B,NA,B,B,B,A,B,NA,NA,B,B,A,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B,A,A,B,B,B,B,A,B,A,A,A,A,NA,A,A,A,NA,A,A,A,B,A,A,NA,A,NA,B,A
Chr01,1651,1700,01_1651_1700,Chr01_26293475_26583692,B,NA,B,B,NA,A,B,B,NA,A,A,A,B,B,NA,B,A,B,NA,A,A,B,A,NA,B,NA,A,B,A,A,A,A,A,NA,B,B,B,NA,A,A,B,NA,A,A,B,A,A,B,NA,A,A,A,B,B,NA,A,B,B,B,NA,B,A,NA,A,NA,B,A,A,A,B,NA,A,A,A,A,A,A,A,A,NA,B,NA,B,B,B,B,NA,NA,B,A,A,NA,B,NA,B,A,NA,A,A,B,B,NA,B,NA,B,B,NA,NA,NA,B,A,B,A,B,NA,B,B,B,A,B,NA,NA,B,B,A,A,A,NA,B,A,A,NA,A,B,A,A,B,A,A,B,A,A,B,B,B,B,A,B,A,A,A,A,NA,A,A,A,NA,A,A,A,B,A,A,NA,A,NA,B,A
Chr01,1701,1750,01_1701_1750,Chr01_26647318_27308826,B,A,B,B,NA,A,B,B,NA,A,A,A,B,B,NA,B,A,B,NA,A,A,B,A,NA,B,NA,NA,B,A,A,A,A,A,A,B,B,B,NA,A,A,A,NA,A,A,B,A,A,B,NA,A,A,B,B,B,NA,A,B,B,B,NA,B,A,NA,A,NA,B,A,A,A,B,NA,A,A,A,A,A,A,A,A,NA,B,NA,B,B,B,B,NA,A,B,A,A,NA,B,NA,B,NA,A,A,A,B,B,NA,B,NA,B,B,NA,A,NA,B,A,NA,A,B,NA,B,B,B,A,B,NA,NA,B,B,A,NA,A,A,B,A,A,NA,A,B,A,A,B,A,A,B,A,NA,B,NA,B,B,A,B,A,A,A,A,NA,A,A,A,NA,A,A,A,B,A,A,NA,NA,NA,B,A
Chr01,1751,1800,01_1751_1800,Chr01_27314421_27701084,B,A,B,B,NA,A,B,B,NA,NA,A,A,B,B,B,B,A,B,NA,A,A,B,NA,NA,B,NA,B,B,A,A,A,A,A,A,NA,B,B,NA,A,A,A,NA,A,A,B,A,A,B,NA,A,A,B,B,B,NA,A,B,B,B,NA,B,A,NA,A,NA,B,A,A,A,B,NA,A,A,A,A,A,NA,A,A,NA,NA,NA,B,B,B,B,NA,A,B,A,NA,NA,B,NA,B,B,A,A,A,B,B,NA,B,NA,B,B,NA,NA,NA,B,A,A,A,B,NA,B,B,B,A,B,NA,NA,B,NA,A,B,A,A,B,A,A,NA,A,B,A,A,B,A,A,B,A,NA,B,A,B,B,A,NA,A,A,A,A,NA,A,A,A,NA,A,A,A,B,A,A,NA,B,NA,B,A
Chr01,1801,1850,01_1801_1850,Chr01_27712151_27987745,B,A,B,B,NA,A,B,B,NA,B,A,A,B,B,B,B,A,B,NA,A,A,B,B,NA,B,NA,B,B,A,A,A,A,A,A,A,B,B,NA,A,A,A,NA,NA,A,B,A,A,B,NA,A,A,B,B,A,NA,A,B,B,B,NA,B,A,NA,A,NA,B,A,A,A,B,NA,A,A,A,A,A,B,A,A,NA,A,NA,B,B,B,B,B,A,B,A,NA,NA,B,NA,B,B,A,A,A,B,B,NA,B,NA,B,B,NA,A,NA,B,A,A,A,B,NA,B,B,B,A,B,NA,NA,B,A,A,B,A,B,B,A,A,NA,A,B,A,A,B,A,A,B,A,NA,B,A,B,B,A,A,A,A,A,A,NA,A,A,A,NA,B,NA,A,B,A,A,NA,B,NA,B,A
Chr01,1851,1900,01_1851_1900,Chr01_27996903_28327995,B,A,B,B,NA,A,B,B,NA,B,A,A,B,B,B,B,A,B,NA,A,A,B,B,NA,B,NA,B,B,A,A,NA,A,A,A,A,B,B,NA,A,A,A,NA,B,A,B,A,A,B,NA,A,A,B,B,A,NA,A,B,NA,B,NA,B,A,NA,A,NA,B,A,A,A,B,NA,A,A,A,A,A,B,A,A,NA,A,NA,B,B,B,B,B,A,B,A,NA,NA,B,NA,B,B,A,A,A,B,B,NA,B,NA,B,B,NA,A,NA,B,A,A,A,B,NA,B,B,B,A,B,NA,NA,B,A,A,B,A,B,B,A,A,NA,A,B,A,A,B,A,A,B,A,B,B,A,B,B,A,A,A,A,A,A,NA,A,A,A,NA,B,B,A,B,A,A,NA,B,NA,B,A
Chr01,1901,1950,01_1901_1950,Chr01_28328781_28712697,B,A,NA,B,NA,A,B,B,NA,B,A,A,B,B,B,B,A,B,NA,A,A,B,B,NA,B,NA,B,B,A,A,B,A,A,A,A,B,B,NA,A,A,A,NA,B,A,NA,A,A,NA,NA,A,A,B,B,A,NA,A,B,A,B,NA,B,A,NA,B,NA,B,A,A,B,NA,NA,A,A,A,A,A,B,A,A,NA,A,NA,NA,B,B,B,B,A,NA,NA,NA,NA,B,NA,B,B,A,A,A,B,B,NA,B,NA,B,B,NA,NA,NA,B,A,A,A,NA,NA,B,B,B,A,B,NA,NA,B,A,A,B,NA,B,B,A,A,NA,A,B,A,A,B,A,A,NA,A,B,B,A,B,B,A,A,A,A,A,NA,NA,A,A,A,NA,B,B,A,B,A,A,NA,B,NA,B,A
Chr01,1951,2000,01_1951_2000,Chr01_28712703_29260469,B,A,A,B,NA,A,B,B,NA,B,A,A,B,B,NA,B,NA,B,NA,A,A,B,B,NA,B,NA,B,B,A,A,B,A,A,A,A,B,B,NA,A,A,A,NA,B,A,NA,A,A,A,NA,A,A,B,NA,A,A,NA,B,A,B,NA,B,A,NA,B,NA,B,A,A,B,A,NA,A,A,A,A,A,B,A,A,NA,A,NA,A,B,B,B,B,A,A,NA,NA,NA,B,NA,B,B,A,A,NA,B,B,NA,B,NA,B,B,NA,NA,NA,B,A,A,A,A,NA,B,B,B,A,B,NA,NA,B,A,A,B,B,B,B,A,A,NA,A,B,A,A,B,A,A,A,A,B,B,A,B,B,A,A,A,A,A,B,NA,A,A,A,NA,B,B,A,B,A,A,NA,B,NA,B,A
Chr01,2001,2050,01_2001_2050,Chr01_29264773_29827856,B,A,A,B,NA,A,B,B,NA,B,A,A,B,B,NA,B,B,B,NA,A,A,B,B,NA,B,NA,B,B,A,NA,B,A,A,A,A,B,B,NA,A,A,A,NA,B,A,NA,A,A,A,NA,A,A,B,A,A,A,NA,B,A,B,NA,B,A,NA,B,NA,B,A,A,B,A,NA,A,A,A,A,A,B,A,A,NA,A,NA,A,B,B,B,B,A,A,NA,NA,NA,B,NA,B,B,A,A,B,B,B,NA,B,NA,B,B,NA,NA,NA,B,A,A,A,A,NA,B,B,B,A,B,NA,NA,B,A,A,B,B,B,B,A,A,NA,A,B,A,A,B,A,A,A,A,B,B,A,B,B,A,A,A,A,A,B,NA,A,A,A,NA,B,B,A,B,A,A,NA,B,NA,B,A
Chr01,2051,2100,01_2051_2100,Chr01_29864781_30461232,B,A,A,NA,NA,NA,B,B,NA,NA,A,A,A,B,NA,B,B,B,NA,A,A,B,B,NA,NA,NA,B,NA,A,B,B,A,A,A,A,B,B,NA,A,NA,A,NA,B,A,NA,A,A,A,NA,A,A,B,A,A,NA,NA,B,A,B,NA,B,A,NA,B,NA,B,NA,A,B,A,NA,A,A,B,A,A,B,A,A,NA,A,NA,A,B,B,B,NA,A,A,NA,NA,NA,B,NA,B,NA,A,A,B,NA,A,NA,B,NA,NA,B,NA,NA,NA,B,A,A,A,A,NA,B,B,B,A,B,NA,NA,B,A,A,B,B,B,B,A,A,NA,A,B,A,A,B,A,A,A,A,B,B,A,B,B,A,A,A,A,A,B,NA,B,NA,A,NA,B,B,A,B,NA,A,NA,B,NA,B,A
Chr01,2101,2150,01_2101_2150,Chr01_30463953_31287140,B,A,A,A,A,B,B,B,NA,A,A,A,A,B,NA,B,B,B,NA,A,A,B,B,NA,NA,NA,B,A,A,B,B,NA,A,A,A,B,B,NA,A,B,A,NA,B,A,NA,A,A,A,NA,A,A,B,A,A,NA,NA,B,A,B,NA,B,A,NA,B,NA,B,B,A,B,A,A,A,A,B,A,A,B,A,A,NA,A,NA,A,NA,B,B,NA,A,A,NA,NA,NA,B,NA,B,A,A,A,B,A,A,NA,A,A,A,B,NA,NA,NA,B,A,A,NA,A,NA,B,B,NA,NA,B,NA,NA,B,A,A,B,B,B,B,A,A,NA,NA,B,A,A,B,A,A,A,A,B,B,A,B,B,A,A,A,A,A,B,NA,B,B,A,NA,B,B,A,B,B,A,NA,NA,NA,B,A
Chr01,2151,2200,01_2151_2200,Chr01_31299043_32249075,B,A,A,A,A,B,NA,NA,NA,A,A,A,A,B,NA,B,B,B,NA,A,A,B,B,NA,NA,NA,B,A,A,B,B,B,A,B,A,B,B,NA,A,B,A,NA,B,A,NA,A,A,A,B,A,A,B,A,A,NA,NA,B,A,B,B,A,NA,NA,B,NA,B,B,A,B,A,A,A,A,B,A,A,B,B,A,NA,A,NA,A,A,B,B,NA,A,B,NA,NA,NA,B,NA,B,A,A,A,B,A,A,NA,A,A,A,B,NA,NA,NA,B,A,A,B,A,NA,B,B,A,NA,B,NA,NA,B,A,A,NA,B,B,B,A,A,NA,B,B,A,A,NA,A,A,A,A,B,B,A,B,B,A,A,A,A,A,B,NA,B,B,A,NA,B,B,A,B,B,A,NA,A,NA,B,A
Chr01,2201,2250,01_2201_2250,Chr01_32254239_32925441,B,A,A,A,A,B,A,A,NA,A,A,A,A,B,NA,B,NA,B,NA,A,A,NA,B,NA,NA,NA,B,A,A,B,B,B,NA,B,A,B,B,NA,A,B,A,NA,NA,A,NA,A,A,A,B,A,A,B,A,A,NA,NA,NA,A,B,B,A,B,NA,B,NA,NA,B,A,B,A,NA,A,A,B,A,A,NA,B,A,NA,NA,NA,A,A,B,B,NA,NA,B,NA,NA,NA,NA,NA,B,A,A,A,B,NA,A,B,A,A,A,B,NA,NA,NA,B,A,A,B,A,NA,B,B,A,NA,NA,B,NA,NA,A,A,NA,B,B,B,A,NA,NA,B,B,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,A,A,NA,NA,B,B,A,NA,B,B,A,B,B,A,NA,A,NA,B,A
Chr01,2251,2300,01_2251_2300,Chr01_32925677_33648211,B,A,A,A,NA,B,A,A,NA,A,A,A,A,B,NA,B,A,B,B,A,A,A,B,NA,B,NA,B,A,A,B,B,B,B,B,A,B,B,NA,A,B,A,NA,A,A,NA,A,A,A,B,A,A,B,A,A,NA,B,A,A,B,B,A,B,NA,B,NA,A,B,A,B,A,A,A,A,B,A,A,A,B,A,NA,B,NA,A,A,B,B,NA,A,B,NA,NA,A,A,A,B,A,A,A,NA,B,A,NA,A,A,A,NA,NA,NA,NA,B,NA,A,B,A,NA,B,B,A,NA,A,B,NA,A,NA,A,NA,B,B,B,A,B,NA,B,B,A,A,A,A,A,A,A,B,B,A,B,NA,A,A,A,A,A,A,NA,B,B,A,A,B,B,NA,B,B,NA,NA,A,NA,B,A
Chr01,2301,2350,01_2301_2350,Chr01_33648862_33944256,B,A,A,A,A,B,A,A,NA,A,A,A,A,B,NA,B,A,B,B,A,A,A,B,NA,B,NA,B,A,A,B,B,B,B,B,A,B,B,NA,A,B,A,NA,A,A,NA,A,A,A,B,A,A,B,A,A,NA,B,A,A,B,B,A,B,NA,B,NA,A,B,A,B,A,NA,A,A,B,A,A,A,B,A,NA,B,NA,A,A,B,B,NA,A,B,NA,NA,A,A,A,B,A,A,A,A,B,A,NA,A,A,A,A,NA,NA,NA,B,B,A,B,A,NA,B,B,A,NA,A,NA,NA,A,B,A,NA,B,B,B,A,B,NA,B,B,A,A,NA,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,NA,B,B,A,NA,B,B,B,B,B,B,NA,A,NA,B,A
Chr01,2351,2400,01_2351_2400,Chr01_33944396_34707623,B,A,A,A,NA,B,A,A,NA,A,NA,A,A,B,NA,B,A,B,B,A,A,A,B,NA,B,NA,B,A,A,B,B,B,B,B,A,B,B,NA,A,B,A,NA,A,A,NA,A,A,A,B,A,A,B,A,A,NA,B,A,A,B,B,A,B,NA,B,NA,A,B,A,B,A,NA,A,B,B,A,A,A,B,A,NA,B,NA,A,A,B,B,NA,A,B,NA,NA,A,A,A,B,A,A,NA,A,B,A,NA,A,A,A,A,NA,NA,NA,B,B,A,B,A,NA,NA,B,A,NA,A,NA,NA,A,B,NA,NA,B,B,B,NA,B,NA,B,B,A,A,B,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,NA,B,B,A,A,B,B,B,B,B,B,NA,A,NA,B,A
Chr01,2401,2450,01_2401_2450,Chr01_34711949_35098398,B,B,A,A,NA,B,A,A,NA,A,B,A,A,B,NA,B,A,B,B,A,A,A,B,NA,B,NA,B,A,A,B,A,B,B,B,A,A,B,NA,A,B,A,NA,A,A,NA,A,A,A,B,A,A,NA,A,A,NA,B,A,A,B,B,A,B,NA,B,NA,A,B,A,B,A,NA,A,B,B,A,A,A,NA,A,NA,B,NA,A,A,B,B,NA,A,B,NA,NA,A,A,A,B,A,A,B,A,B,A,NA,A,A,A,A,NA,NA,NA,B,B,NA,B,A,NA,A,B,A,NA,A,NA,NA,A,B,B,NA,B,B,B,B,B,NA,B,NA,A,A,B,A,A,A,A,NA,B,A,B,A,A,A,A,A,A,A,NA,B,B,A,NA,B,B,B,B,B,B,NA,A,B,B,NA
Chr01,2451,2500,01_2451_2500,Chr01_35197979_35842906,NA,B,A,A,NA,B,NA,A,NA,A,B,A,A,B,NA,B,A,B,NA,A,A,A,B,NA,B,NA,B,A,A,B,A,B,B,B,A,A,B,NA,A,B,A,NA,A,A,NA,A,A,A,B,A,A,A,NA,A,NA,B,A,A,B,B,B,B,NA,B,NA,A,B,A,B,A,NA,A,B,B,A,A,A,A,A,A,B,NA,A,A,B,B,NA,A,NA,NA,NA,NA,A,A,B,A,A,B,A,B,A,NA,A,A,A,A,NA,NA,NA,NA,B,B,B,A,NA,A,B,A,NA,A,NA,NA,B,B,B,NA,B,B,B,B,B,NA,B,A,A,A,B,A,A,A,A,NA,B,A,B,A,A,A,A,A,A,A,NA,B,A,A,NA,B,B,B,B,B,B,NA,A,NA,B,B
Chr01,2501,2550,01_2501_2550,Chr01_35842942_36467175,A,B,A,NA,NA,B,B,A,NA,A,B,A,A,B,NA,B,A,B,NA,A,A,A,B,NA,B,NA,B,A,A,B,A,B,B,B,A,A,B,NA,A,B,A,NA,A,A,NA,NA,A,A,B,A,A,A,B,A,NA,B,A,A,B,B,B,B,NA,NA,NA,A,B,A,B,A,NA,A,B,B,A,A,A,A,A,A,B,NA,A,NA,B,B,NA,A,A,NA,NA,NA,A,A,B,A,NA,B,A,B,A,NA,A,A,A,A,NA,NA,NA,A,B,B,B,A,NA,A,B,A,NA,A,NA,NA,B,B,B,A,B,B,B,B,B,NA,B,A,A,NA,B,A,A,A,A,B,B,A,B,NA,A,A,A,A,A,A,NA,B,A,A,NA,B,B,B,B,B,B,NA,A,NA,NA,B
Chr01,2551,2600,01_2551_2600,Chr01_36477458_36677915,A,B,A,B,NA,B,B,A,NA,A,B,A,A,B,NA,B,A,B,NA,A,A,A,B,NA,B,NA,B,A,A,B,A,B,B,B,A,A,B,NA,A,B,A,NA,A,A,A,B,A,A,B,A,A,A,B,A,NA,B,A,A,B,B,B,B,NA,A,NA,A,B,A,B,A,NA,A,B,B,A,NA,A,A,A,A,B,NA,A,B,B,NA,NA,A,A,NA,NA,NA,A,A,B,B,B,B,A,B,A,NA,A,A,A,A,NA,NA,NA,A,B,B,B,A,NA,A,B,A,NA,A,NA,NA,B,B,B,A,B,B,B,B,B,NA,B,A,A,B,B,A,A,A,A,B,NA,A,B,B,B,A,A,A,A,A,NA,B,A,A,NA,B,B,B,B,B,B,NA,A,NA,A,B
Chr01,2601,2650,01_2601_2650,Chr01_36678640_37008510,A,B,A,B,NA,B,B,A,NA,A,B,A,A,B,NA,B,A,B,NA,A,A,A,B,NA,B,NA,B,A,A,B,A,B,B,B,A,A,B,NA,A,B,NA,NA,A,A,A,B,A,A,NA,A,A,A,B,A,NA,B,A,A,B,NA,B,B,NA,A,NA,A,B,A,B,A,NA,A,B,B,A,B,A,A,A,A,B,NA,A,B,B,A,NA,A,A,NA,NA,NA,A,A,B,B,B,B,A,B,A,NA,A,A,A,A,NA,NA,NA,A,B,B,B,A,NA,A,B,NA,NA,A,NA,NA,B,B,B,A,NA,B,B,B,B,NA,B,A,A,B,B,NA,A,A,A,B,A,A,B,B,B,A,A,A,A,A,NA,B,A,A,NA,B,B,B,B,B,B,NA,A,NA,A,B
Chr01,2651,2700,01_2651_2700,Chr01_37008686_37399402,A,B,A,B,NA,B,B,A,NA,A,B,A,A,B,NA,B,A,B,NA,A,A,NA,B,NA,B,NA,B,A,A,B,A,B,B,B,A,A,B,NA,A,B,B,NA,A,A,A,B,A,A,NA,A,A,A,B,A,NA,B,A,A,B,NA,B,B,NA,A,NA,A,B,A,B,A,NA,A,B,B,A,B,A,A,A,A,B,NA,A,B,B,A,NA,A,A,NA,NA,NA,A,A,B,B,B,B,A,B,A,NA,A,A,A,A,NA,NA,NA,A,B,B,B,A,NA,A,B,B,NA,A,NA,NA,B,B,B,A,A,B,B,B,B,NA,B,A,A,B,B,B,A,A,A,B,A,A,B,B,B,A,A,A,A,A,NA,B,A,A,NA,NA,A,B,B,B,B,NA,A,NA,A,B
Chr01,2701,2750,01_2701_2750,Chr01_37399748_38492440,A,B,A,B,NA,B,B,NA,NA,A,B,A,A,NA,NA,B,B,B,NA,A,A,B,B,NA,B,NA,B,A,A,B,A,B,B,B,A,A,B,NA,A,B,B,NA,A,B,A,B,NA,A,A,A,A,A,B,A,NA,NA,A,A,NA,A,B,B,NA,A,NA,A,B,A,B,A,NA,A,B,B,A,B,A,A,NA,A,B,NA,NA,B,B,A,NA,A,A,NA,NA,NA,A,A,B,B,B,B,A,B,NA,NA,A,A,A,A,NA,NA,NA,A,B,B,B,A,NA,A,A,B,NA,A,NA,NA,B,B,B,A,A,B,B,B,B,NA,B,A,A,B,B,B,A,A,A,B,A,A,B,B,B,A,A,A,A,A,NA,NA,A,A,NA,A,A,B,B,B,B,NA,A,NA,A,B
Chr01,2751,2800,01_2751_2800,Chr01_38553273_41248221,A,B,A,B,NA,B,B,B,NA,A,B,A,NA,A,NA,B,B,B,NA,A,A,B,B,NA,B,NA,B,A,A,B,A,B,B,NA,NA,NA,B,NA,A,B,B,NA,A,B,A,B,B,A,A,A,A,A,NA,A,NA,NA,NA,A,A,A,B,B,NA,A,NA,A,B,A,B,A,NA,NA,B,B,A,B,A,A,B,A,NA,NA,B,B,B,A,NA,NA,A,NA,NA,B,A,A,B,B,NA,B,A,B,B,NA,A,NA,NA,A,NA,NA,NA,A,B,NA,B,A,NA,NA,A,B,NA,A,NA,NA,B,NA,B,NA,A,NA,B,B,B,NA,NA,A,A,B,B,B,NA,A,A,B,A,A,NA,B,B,A,A,A,A,NA,NA,A,A,A,NA,A,A,B,B,B,B,NA,A,NA,NA,B
Chr01,2801,2850,01_2801_2850,Chr01_41249635_41946984,A,B,NA,B,NA,B,B,B,NA,A,B,A,NA,A,NA,B,B,B,NA,A,A,B,B,NA,B,NA,NA,A,A,B,A,NA,B,A,B,B,B,NA,A,B,B,NA,A,B,A,B,B,B,A,NA,B,NA,A,A,NA,NA,B,A,A,A,B,B,NA,A,NA,A,B,A,NA,A,NA,B,B,B,A,NA,A,A,B,NA,A,NA,B,B,B,A,NA,B,A,NA,NA,B,NA,NA,B,B,A,B,A,B,B,NA,A,NA,B,A,NA,NA,B,A,B,A,B,A,NA,A,A,B,NA,A,A,NA,B,A,B,NA,A,A,B,A,B,NA,A,A,B,B,B,B,B,A,A,B,A,A,A,B,B,A,A,A,A,B,NA,A,A,A,NA,A,A,B,B,B,B,NA,A,NA,B,B
Chr01,2851,2900,01_2851_2900,Chr01_41947000_42826924,A,B,B,B,NA,B,B,B,B,A,B,A,A,A,A,B,NA,B,NA,A,A,B,B,NA,NA,NA,A,A,NA,B,A,A,B,A,B,B,B,NA,A,B,NA,NA,NA,NA,A,NA,B,B,A,B,B,B,A,NA,NA,NA,B,A,A,A,B,B,NA,A,NA,A,B,A,A,A,NA,B,B,B,A,NA,A,A,B,NA,A,NA,B,NA,NA,NA,NA,B,A,NA,NA,NA,B,NA,B,NA,A,NA,A,B,B,B,A,NA,B,A,NA,NA,B,A,B,A,B,A,NA,A,A,B,A,A,NA,NA,B,A,NA,NA,NA,A,B,A,B,NA,A,A,B,B,B,NA,B,A,A,B,A,A,A,B,B,A,A,A,A,B,NA,A,A,NA,NA,A,NA,NA,B,B,B,NA,NA,NA,B,B
